Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,22.03.2026;22:11:05032
121.5,0.0,379,0,0,0.323,121.5
122.5,0.0,320,0,0,0.321,122.5
123.5,0.0,338,0,0,0.416,123.5
124.5,0.0,386,0,0,0.348,124.5
125.5,0.0,351,0,0,0.356,125.5
126.5,0.0,317,0,0,0.381,126.5
127.5,0.0,437,0,0,0.328,127.5
128.5,0.0,332,0,0,0.362,128.5
129.5,0.0,377,0,0,0.363,129.5
130.5,0.0,365,0,0,0.331,130.5
131.5,0.0,383,0,0,0.341,131.5
132.5,0.0,411,0,0,0.324,132.5
133.5,0.0,769,0,0,0.175,133.5
134.5,0.0,686,0,0,0.185,134.5
135.5,0.0,717,0,0,0.169,135.5
136.5,0.0,735,0,0,0.185,136.5
137.5,0.0,742,0,0,0.177,137.5
138.5,0.0,706,0,0,0.176,138.5
139.5,0.0,693,0,0,0.182,139.5
140.5,0.0,1782,0,0,0.072,140.5
141.5,0.0,666,0,0,0.187,141.5
142.5,0.0,759,0,0,0.172,142.5
143.5,0.0,728,0,0,0.181,143.5
144.5,0.0,696,0,0,0.18,144.5
145.5,0.0,694,0,0,0.176,145.5
146.5,0.0,728,0,0,0.177,146.5
147.5,0.0,743,0,0,0.172,147.5
148.5,0.0,736,0,0,0.175,148.5
149.5,0.0,711,0,0,0.178,149.5
150.5,0.0,663,0,0,0.192,150.5
151.5,0.0,735,0,0,0.179,151.5
152.5,0.0,699,0,0,0.181,152.5
153.5,0.0,721,0,0,0.177,153.5
154.5,0.0,506,0,0,0.217,154.5
155.5,0.0,390,0,0,0.326,155.5
156.5,0.0,379,0,0,0.341,156.5
157.5,0.0,275,0,0,0.371,157.5
158.5,0.0,349,0,0,0.444,158.5
159.5,0.0,410,0,0,0.329,159.5
160.5,0.0,307,0,0,0.366,160.5
161.5,0.0,313,0,0,0.444,161.5
162.5,0.0,379,0,0,0.316,162.5
163.5,0.0,366,0,0,0.35,163.5
164.5,0.0,351,0,0,0.381,164.5
165.5,0.0,335,0,0,0.329,165.5
166.5,0.0,416,0,0,0.341,166.5
167.5,0.0,325,0,0,0.388,167.5
168.5,0.0,913,0,0,0.145,168.5
169.5,0.0,358,0,0,0.362,169.5
170.5,0.0,416,0,0,0.303,170.5
171.5,0.0,325,0,0,0.367,171.5
172.5,0.0,367,0,0,0.336,172.5
173.5,0.0,374,0,0,0.381,173.5
174.5,0.0,343,0,0,0.349,174.5
175.5,0.0,631,0,0,0.231,175.5
176.5,0.0,676,0,0,0.178,176.5
177.5,0.0,683,0,0,0.185,177.5
178.5,0.0,773,0,0,0.169,178.5
179.5,0.0,709,0,0,0.176,179.5
180.5,0.0,675,0,0,0.199,180.5
181.5,0.0,724,0,0,0.184,181.5
182.5,0.0,717,0,0,0.168,182.5
183.5,0.0,686,0,0,0.194,183.5
184.5,0.0,799,0,0,0.155,184.5
185.5,0.0,649,0,0,0.2,185.5
186.5,0.0,703,0,0,0.177,186.5
187.5,0.0,791,0,0,0.163,187.5
188.5,0.0,685,0,0,0.186,188.5
189.5,0.0,726,0,0,0.175,189.5
190.5,0.0,759,0,0,0.168,190.5
191.5,0.0,768,0,0,0.173,191.5
192.5,0.0,724,0,0,0.162,192.5
193.5,0.0,717,0,0,0.185,193.5
194.5,0.0,439,0,0,0.252,194.5
195.5,0.0,447,0,0,0.316,195.5
196.5,0.0,379,0,0,0.319,196.5
197.5,0.0,813,0,0,0.142,197.5
198.5,0.0,340,0,0,0.403,198.5
199.5,0.0,408,0,0,0.317,199.5
200.5,0.0,406,0,0,0.323,200.5
201.5,0.0,300,0,0,0.393,201.5
202.5,0.0,399,0,0,0.305,202.5
203.5,0.0,466,0,0,0.307,203.5
204.5,0.0,339,0,0,0.36,204.5
205.5,0.0,396,0,0,0.336,205.5
206.5,0.0,389,0,0,0.326,206.5
207.5,0.0,327,0,0,0.36,207.5
208.5,0.0,402,0,0,0.346,208.5
209.5,0.0,316,0,0,0.352,209.5
210.5,0.0,383,0,0,0.37,210.5
211.5,0.0,401,0,0,0.294,211.5
212.5,0.0,510,0,0,0.29,212.5
213.5,0.0,676,0,0,0.197,213.5
214.5,0.0,729,0,0,0.168,214.5
215.5,0.0,674,0,0,0.189,215.5
216.5,0.0,714,0,0,0.184,216.5
217.5,0.0,657,0,0,0.173,217.5
218.5,0.0,708,0,0,0.194,218.5
