Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,22.03.2026;22:07:40151
123.5,0.0,706,0,0,0.187,123.5
124.5,0.0,631,0,0,0.202,124.5
125.5,0.0,688,0,0,0.173,125.5
126.5,0.0,593,0,0,0.229,126.5
127.5,0.0,632,0,0,0.19,127.5
128.5,0.0,720,0,0,0.192,128.5
129.5,0.0,686,0,0,0.188,129.5
130.5,0.0,588,0,0,0.206,130.5
131.5,0.0,640,0,0,0.194,131.5
132.5,0.0,629,0,0,0.2,132.5
